q,user-throughput,ed,QoE,Revenue per user,Revenue,Revenue in percentage,eb,U,ce
0.8464499999999999,393131.16315,15346.5,1,2.2,869862.7862999999,1,97475.24185932317,464447,6124174.29
0.8464499999999999,502630.47449999995,19568.1,1,2.2,1112146.749,1,96428.9397763492,593810,7893575.858999999
0.8464499999999999,460006.63829999993,18160.899999999998,1,2.2,1017834.9966,1,94719.53153719897,543454,7458136.802999999
0.8464499999999999,457065.22455,17550.1,1,2.2,1011326.6690999999,1,94636.57157964505,539979,7213617.602999999
0.8464499999999999,342230.73884999997,13633.9,1,2.2,757237.8176999999,1,92823.15185506013,404313,5713422.134
0.8464499999999999,332577.82304999995,12930.3,1,2.2,735879.2661,1,91681.13042420454,392909,5486067.683999999
0.8464499999999999,287598.31649999996,11217.699999999999,1,2.2,636355.2329999999,1,92217.98918086698,339770,4731738.037
0.8464499999999999,298241.57879999996,11563.0,1,2.2,659905.0776000001,1,92423.95517946516,352344,4866519.81
0.8464499999999999,332430.54075,12930.3,1,2.2,735553.3815,1,94800.3266143047,392735,5305560.6959999995
0.8464499999999999,447645.92895,17457.3,1,2.2,990485.0379,1,98599.45252688526,528851,6887079.4229999995
0.8464499999999999,568242.1998,22037.199999999997,1,2.2,1257322.7196,1,100998.26041538532,671324,8487407.207999999
0.8464499999999999,756807.5591999999,29073.199999999997,1,2.2,1674552.3983999998,1,102020.74595148317,894096,11085029.695999999
0.8464499999999999,869153.4818999999,33560.299999999996,1,2.2,1923134.9238,1,100993.01593203214,1026822,12926085.148
0.8464499999999999,934747.4317499999,36016.399999999994,1,2.2,2068271.5635,1,98372.54063118077,1104315,14241604.887999998
0.8464499999999999,975142.5650999999,37423.59999999999,1,2.2,2157651.9702,1,95283.33827253945,1152038,15277810.463999996
0.8464499999999999,1024808.0188499999,39494.5,1,2.2,2267544.3776999996,1,95171.43769911308,1210713,16142192.040000001
0.8464499999999999,1095266.51685,42003.5,1,2.2,2423444.5737,1,95886.97713999433,1293953,17039559.845
0.8464499999999999,1216835.35875,46530.5,1,2.2,2692434.2175,1,96586.96897768108,1437575,18739228.265
0.8464499999999999,1249712.3232,47937.7,1,2.2,2765179.5264000003,1,96998.8280294786,1476416,19223976.453999996
0.8464499999999999,1285273.3805999998,49305.0,1,2.2,2843863.8012,1,96948.05975720036,1518428,19782645.150000002
0.8464499999999999,1211780.3593499998,46530.5,1,2.2,2681249.2587,1,98178.87434725265,1431603,18435384.099999998
0.8464499999999999,1206393.55155,46490.6,1,2.2,2669330.1231,1,99895.91416415805,1425239,18102974.733999997
0.8464499999999999,1202154.5299499999,46437.7,1,2.2,2659950.6399000003,1,100176.33277461113,1420231,18031758.91
0.8464499999999999,1028653.4411999999,39494.5,1,2.2,2276052.9624,1,99696.20938663019,1215256,15409569.065000001
0.8464499999999999,817525.1105999999,31489.399999999994,1,2.2,1808899.2612,1,99867.70222434275,965828,12265121.299999997
0.8464499999999999,611755.65495,23749.8,1,2.2,1353602.8899,1,100671.52363255131,722731,9176685.222
0.8464499999999999,458240.09715,17855.5,1,2.2,1013926.2542999999,1,100702.7986030018,541367,6897043.984999999
0.8464499999999999,362218.80915,14337.5,1,2.2,801464.4783,1,99342.29751859614,427927,5613991.5
0.8464499999999999,301102.57979999995,11921.3,1,2.2,666235.4796,1,97229.1599379646,355724,4769354.490999999
0.8464499999999999,279914.2434,10859.399999999998,1,2.2,619353.0467999999,1,95283.33827253945,330692,4433241.455999999
0.8464499999999999,290630.30039999995,11523.099999999999,1,2.2,643063.9607999999,1,92934.03578072798,343352,4823108.736
0.8464499999999999,365889.01635,14337.5,1,2.2,809585.3727,1,90702.0240087243,432263,6148780.25
0.8464499999999999,534801.4996499999,20669.9,1,2.2,1183330.0593,1,90571.08600256473,631817,8877308.652
0.8464499999999999,727608.4199999999,27971.399999999998,1,2.2,1609944.84,1,90860.92363266801,859600,11974836.054
0.8464499999999999,989867.4092999999,38087.299999999996,1,2.2,2190232.9386,1,91135.53726718875,1169434,16256421.385999998
0.8464499999999999,1177188.4871999999,45123.3,1,2.2,2604709.4544,1,91459.1004593861,1390736,19191390.723
0.8464499999999999,1216324.9493999998,46530.5,1,2.2,2691304.8588,1,90063.60272373582,1436972,20096522.95
0.8464499999999999,1289182.2866999998,49650.3,1,2.2,2852512.8534000004,1,88381.50962551463,1523046,21852090.036000002
0.8464499999999999,1351004.45535,51761.09999999999,1,2.2,2989303.8507,1,86759.16140600313,1596083,23207089.185
0.8464499999999999,1304122.97565,50314.0,1,2.2,2885571.4113000003,1,86772.70905769052,1540697,22554759.919999998
0.8464499999999999,1286983.2096,49610.399999999994,1,2.2,2847647.0591999996,1,88876.25383595288,1520448,21712983.768
0.8464499999999999,1294891.5919499998,49650.3,1,2.2,2865145.5639000004,1,90803.65567108993,1529791,21269195.514000002
0.8464499999999999,1249512.561,47937.7,1,2.2,2764737.522,1,91694.09744090684,1476180,20336131.094
0.8464499999999999,1242905.1723,47897.799999999996,1,2.2,2750117.6646,1,92126.25823930441,1468374,20223888.094
0.8464499999999999,1231007.4711,47234.1,1,2.2,2723792.1821999997,1,93261.5742798473,1454318,19700870.768999998
0.8464499999999999,1163266.9240499998,44725.09999999999,1,2.2,2573905.8681,1,96104.9290089722,1374289,18102484.224999998
0.8464499999999999,1231664.3162999998,47234.1,1,2.2,2725245.5526,1,101166.37195417816,1455094,18161511.45
0.8464499999999999,1090381.6538999998,41950.600000000006,1,2.2,2412636.0678000003,1,107608.91340152014,1288182,15164302.888000002
